x_mpc,y_mpc,z_mpc
-353.5498,-491.6629,15.6164
-372.9711,223.7905,421.6474
533.2132,-269.7722,-99.4197
-237.3090,425.8691,359.5838
570.5874,170.4049,-111.2482
-566.9218,61.0982,204.5767
-294.1816,-96.9035,520.6263
-405.2228,-418.2777,166.8029
-441.0427,160.1817,383.1579
-519.7395,277.0275,141.8269
-352.8030,167.5766,463.0733
574.2112,178.9811,72.3669
-473.7276,-308.5774,217.6082
-374.9831,-450.0002,154.5305
-544.0530,201.9066,173.8796
-464.2505,-388.1220,28.7889
-564.6326,14.1007,219.0654
-494.5999,-347.6999,38.4207
527.7866,-2.8026,297.3808
585.0700,-66.4907,142.3901
-322.3774,190.4736,476.2340
-277.3502,346.5073,412.3320
-562.0102,-139.1833,178.2714
-395.9257,-97.6442,448.0162
-340.8944,-338.3732,369.1952
-250.1605,438.5475,334.8243
-349.4401,-472.3376,147.6492
-45.4169,-295.4310,526.9448
587.3877,-55.9955,137.3084
-462.9719,386.4651,57.5949
-489.9225,-157.6870,319.5726
-399.1865,334.8063,309.1538
-282.1945,199.9397,497.4058
-364.4093,-349.4240,334.8638
549.4669,32.8503,253.0466
-367.1796,-383.1828,292.1918
510.2119,325.2481,30.3895
-264.8128,-536.9747,92.5218
-499.0045,343.4280,-8.9262
-586.3473,-19.6076,151.1349
-345.5088,49.9151,495.1423
-215.0100,-188.9662,533.9440
-246.5516,358.4354,421.6291
530.3229,-292.6145,13.0013
-416.9082,-427.6311,101.7564
-215.4302,-131.4373,550.7729
-340.0092,-474.8353,161.1341
581.4992,-45.9471,163.6708
593.6952,33.8916,-115.8376
-505.8755,-216.8654,253.1815
-296.2100,-280.2961,448.0354
-114.1773,-387.7764,451.2615
-250.7837,-142.0073,532.9032
-402.4476,-21.2916,452.3572
555.1494,154.2555,187.2464
-227.3588,-185.7465,529.9561
-276.3079,337.0433,420.8368
-274.5388,-42.7604,538.3756
-391.6038,276.0648,370.7889
476.9063,360.0475,-99.8818
-271.8182,431.0598,327.6468
-374.1395,-454.0355,144.6464
-440.7606,226.7038,348.4086
-343.8140,471.0127,164.2943
-232.6141,-543.6749,131.7642
582.0923,-20.8363,166.7001
-451.8737,29.5938,402.4815
-520.1774,-281.3330,131.6233
-436.5848,127.8916,400.1223
-362.8517,-465.1549,137.9489
-467.4267,-235.5549,305.1056
511.0485,276.1763,172.1054
-428.2468,193.1227,382.5891
-536.3153,-46.3997,277.9983
516.5470,-20.2175,315.9778
-269.3645,-33.1818,541.6772
-331.1051,106.9160,495.9958
595.6653,54.3189,-96.4860
-141.0170,-478.8337,343.3806
-547.8276,174.1475,191.4035
-193.8082,-314.0842,480.4865
-549.3518,-222.4933,125.6564
554.9480,223.8577,-94.8791
-595.7507,-105.6994,31.4860
512.0577,-150.4308,286.7936
-571.5777,91.4394,178.9465
-216.6071,-485.6896,290.2963
579.7856,166.3557,57.0954
581.9012,146.2941,84.1304
-343.2050,303.4164,396.5357
-407.6028,-36.0673,446.8231
505.2109,253.7824,217.8262
-208.3197,-493.5283,283.0653
-174.5895,-316.0456,486.5474
574.6352,-191.7933,10.2154
-592.5503,-123.9113,-25.0045
605.0823,-7.6768,30.2410
-402.0201,-452.5370,-26.2414
-412.6591,437.6702,72.5141
-567.0707,-207.8648,48.2077
-271.2441,-539.1420,53.4270
-279.5177,-382.4291,377.7872
587.1924,-56.5521,138.2488
-525.7374,-300.5721,-19.0880
-188.3343,-283.0363,501.5265
-270.5169,-528.4358,121.1892
-440.6922,28.9003,414.8093
-331.7796,-4.8599,506.9623
584.0454,14.8063,160.5808
-453.4281,400.4081,34.5158
-165.5351,-530.0349,242.4388
-526.8246,259.5274,149.0691
-519.6755,-283.2470,129.7483
-550.2784,239.3548,83.8422
-596.2946,-52.8220,93.6569
593.7424,95.4516,74.0902
561.7542,44.2701,222.7277
-561.8451,-157.9041,162.8870
382.9780,-469.5349,1.0416
-524.3274,265.4161,147.5526
-569.3726,-206.6930,-15.1694
593.7403,48.2819,-110.8128
-471.9053,-181.2465,334.0557
-183.1219,-315.2727,483.9501
462.1240,-257.6927,295.2542
-242.6863,-532.1407,158.3372
-288.2641,338.9179,411.3144
-505.4867,229.0899,243.2064
-473.2045,-332.4818,180.7835
413.0708,-443.1577,11.5583
-332.0683,-416.7372,288.4649
-175.4250,-547.5045,191.3535
-337.6232,-382.1327,327.3184
-189.4415,-550.6090,167.6122
-596.9522,-103.7982,5.1679
553.1577,-247.2111,7.8548
-305.8788,-354.0732,385.0056
571.2895,-162.5249,119.8873
-504.0926,32.9318,334.6127
-287.0561,-272.3402,458.9004
-440.2764,271.4708,315.6291
-605.1561,-2.6519,-30.6754
-442.6781,-389.3182,140.1203
-184.0542,-452.8695,358.0502
575.7990,157.2373,-104.4012
-468.9789,-138.3459,357.8930
-424.1144,289.1036,322.0478
596.6684,105.5079,4.9469
-499.9110,340.9919,31.3631
-331.3284,-301.7526,407.8473
-230.7804,-4.9288,560.2589
-187.2838,-339.9774,465.3118
-283.1218,-385.4148,372.1188
-226.9845,-505.4688,245.2646
-551.4315,220.1515,120.9632
508.2552,329.9285,0.4502
-513.0911,-120.0911,299.1539
590.3143,-125.4725,54.4424
570.4205,82.9137,186.8798
-262.3635,347.8130,421.1536
-547.5997,65.6930,250.9937
584.3921,-76.9084,140.5357
-291.6860,-134.8987,513.7138
-177.4168,-441.2822,375.4645
-495.9217,-110.2633,330.2786
591.0494,93.2095,-95.6732
-455.8550,394.7786,59.4071
-594.4748,-116.8189,-11.6933
-597.5456,-67.7812,74.3544
-281.0008,-294.3338,448.9881
542.3971,-270.1350,4.0686
-137.0641,-412.1165,422.5619
-273.1700,500.2974,205.5874
-502.9111,-337.7766,-13.1537
-445.4088,222.5469,345.3554
566.4809,97.1809,191.9448
-219.3287,494.6470,272.7797
-359.9376,-424.8784,238.9847
-269.1947,-523.7986,142.6907
-499.6320,-233.9189,250.6824
-595.3876,-109.9512,24.8235
-538.7141,-268.2127,71.0200
-244.5729,-533.2428,151.7645
-461.5777,380.8448,26.7470
-344.8169,319.0242,371.6703
-526.2636,-285.2463,-22.2633
-313.0587,-104.1891,499.9534
-447.2122,135.7134,374.6973
595.4215,65.4486,2.6619
-521.1228,-150.0755,254.4163
-595.7369,53.7913,-32.0046
-218.8753,-532.6912,164.7918
-220.1454,446.1612,333.6183
-469.6566,349.6320,126.5132
-383.2558,165.1425,429.7312
531.3340,85.5932,263.0330
-516.3838,-20.9058,302.8877
-254.2924,-533.1071,99.8172
-528.2302,230.0441,163.9758
-540.7609,-177.0109,187.3013
454.7121,-389.9469,-3.9756
525.2589,-287.9900,1.5046
460.5242,-379.1135,55.0471
-576.4695,16.9494,161.9826
-434.2290,-383.0147,153.5856
-474.2407,-63.6519,360.4003
469.2386,-372.1850,-11.7694
-394.3670,-439.4874,100.8517
-274.4426,-495.9633,193.7711
-340.2743,35.4486,491.7350
-549.6483,235.1143,38.1630
551.6087,233.6196,0.2698
-429.9852,282.3517,306.9879
369.7721,465.4499,-74.0083
512.3877,23.6520,309.4407
517.5611,-296.4537,55.6982
-350.7588,269.1639,404.1987
-338.3663,351.7973,347.2815
-339.2675,47.4327,491.4328
-528.2273,135.3812,248.0047
-530.7498,-207.6486,184.5133
-542.4141,229.1130,110.2416
588.6994,-52.4617,97.6891
-262.1304,-349.9521,409.4917
-498.2051,311.5684,116.5316
-423.3631,220.7881,361.7742
-256.4354,-78.1881,535.7161
-517.0862,-301.9276,-18.0642
-357.3454,-285.3789,386.9481
-593.4626,-42.4140,69.7974
-581.4563,-11.1172,143.7268
-327.9352,-334.3299,373.5704
-503.0525,-325.2503,4.8702
573.6508,-52.4499,164.4613
-556.6729,10.8902,221.0689
-548.0765,102.6011,218.9997
-132.3326,-413.4681,412.8055
-371.7016,250.7891,397.2691
-387.4905,181.8502,419.1200
-232.9300,-505.0983,222.4844
-398.7782,-351.1034,276.7360
-208.7692,-343.7839,443.9707
-441.0265,219.5261,340.8612
560.7435,93.2691,189.0767
-258.3636,-505.3257,191.7736
-413.9122,84.5257,424.7568
-431.3260,387.9409,149.4857
-262.0002,131.6087,522.4191
-316.6441,-368.0702,350.9238
-266.2089,-521.4641,126.8667
-439.3928,265.9249,308.3920
519.9535,-108.5031,277.0615
581.1004,-58.9525,133.1751
-517.0190,29.8159,301.1510
-393.6587,174.2835,416.5905
571.0765,-159.9246,84.7807
-458.7756,-381.8458,51.1141
-450.6192,-57.4886,390.5550
-514.0722,-277.4845,132.7719
-257.1881,-527.6173,119.8770
-56.5807,-328.9373,497.4903
479.9443,357.8434,22.3548
-349.7922,-249.1093,417.7178
-351.2013,278.8825,397.2176
-338.0302,45.4719,492.5129
531.8726,-275.7045,-1.8729
-448.3628,29.4810,396.2418
-504.0959,-294.0973,135.2773
-508.1164,300.1481,103.1433
-261.3839,-533.4318,77.7119
-497.2015,-75.4877,325.5809
-387.6533,-112.3661,442.7306
-313.3732,-67.4431,506.1233
-395.2405,-356.1198,275.4572
-512.2279,-22.0716,309.9192
-417.5094,-81.2196,421.9066
522.3978,-293.0757,-11.1370
-520.8531,-5.1974,295.9777
-323.5117,98.9523,494.4379
565.1326,198.7302,7.2213
-500.7976,-325.9182,43.5912
529.5621,-267.0825,-84.5845
435.6924,400.8316,-91.8187
-470.3248,147.9134,340.3552
-333.3039,83.5003,490.7771
-530.8940,59.8310,271.1047
579.2270,152.8568,7.6015
-526.7337,-222.9992,178.1917
-540.9866,-218.6878,135.7884
-274.3922,355.5967,396.4721
-187.3935,-492.4858,285.0836
-548.8886,236.6089,40.8741
-488.8210,325.5906,118.2321
-414.1439,412.8202,130.3798
-288.8174,-273.4293,448.0585
-193.8834,-385.4195,415.6886
-351.1913,272.9776,401.3532
551.0539,235.1075,-1.2277
-583.5688,21.8067,133.8258
-571.5155,53.5637,171.5791
-532.7225,226.3518,154.6301
-362.7774,26.6750,476.0466
-590.3837,101.8922,-2.2105
-235.7952,-307.5502,456.8974
558.5150,-190.4005,-103.6862
-358.5312,-305.0433,370.6025
-569.0946,-98.6853,159.1780
-458.3050,335.0115,191.4963
-342.3112,90.4207,483.3158
-311.2892,-102.0991,501.6211
-215.1687,-489.6290,270.0319
-235.0175,-543.3835,91.9400
-317.6779,-104.8906,497.0236
-540.5490,-258.1757,-10.2885
-444.2726,-373.4018,148.8289
-535.0424,215.1365,162.4989
-220.9848,202.4776,518.7764
-569.8260,-164.3788,85.0839
463.5324,379.5227,7.8790
-375.9759,125.2449,449.3525
-411.2232,-432.1439,55.7621
-429.6781,30.4356,416.4297
559.9810,173.3885,123.7818
452.5410,-285.7264,269.3173
-264.6933,-519.8368,136.6467
-457.8982,-344.9300,174.1200
-498.1128,144.4880,299.9534
-539.0615,-52.0271,256.2665
-184.4882,-496.6136,279.8324
-350.4777,-485.4179,-22.4353
546.1265,-20.9598,245.5117
-195.9001,384.2982,415.8216
-114.4635,-446.8174,382.3927
-158.1889,-409.7631,407.4841
-266.2052,322.6689,428.9445
-235.5037,424.5314,351.1208
-568.4490,-186.8576,-30.4169
-252.7503,-533.4086,102.8116
-545.0036,102.7539,226.6944
580.6074,-57.0701,136.4412
-303.5934,463.2168,228.5592
469.9801,371.5084,8.8542
-506.6994,-23.5653,318.8715
-325.5730,-53.8448,500.0834
-198.0859,413.8129,385.3600
-502.0873,-316.0302,83.7596
-255.7602,-129.1803,526.1954
-437.7989,407.3911,36.7346
-500.9177,-244.9114,219.2843
-519.6153,141.7123,262.4944
469.6103,372.0880,1.7117
-595.9117,2.1555,62.2279
482.6743,354.8150,10.9956
-503.2056,-293.9222,139.2246
456.5048,378.1348,-87.2207
-498.3284,-315.0218,106.8673
-187.3762,-278.8669,496.1016
-388.1845,272.0041,366.4975
-369.8941,-451.0268,136.9216
596.5216,55.8516,6.1611
-539.5587,-162.2069,203.8678
-252.8782,-533.3897,102.6995
-508.6089,-199.7599,245.7897
-423.0201,-232.4691,354.9814
538.4621,-262.6749,7.8442
-476.1205,-63.5760,358.1465
-521.0307,139.7491,260.7675
-577.0694,-10.9462,160.8616
-281.9033,-295.6351,438.3341
-357.0260,211.8123,432.0599
-363.3986,-475.8322,-23.0861
470.9102,370.0749,-17.3680
-596.8892,51.2219,-10.6600
-226.5526,179.8477,524.7324
-367.7100,165.8428,443.0597
-504.9554,-43.3577,319.6224
-540.4912,-156.0642,206.2363
560.1397,96.7655,189.4786
-233.8792,-459.5785,305.1397
-269.9231,-35.8126,533.7430
-385.0889,-247.8626,386.3936
-337.2636,-183.5617,459.9866
-325.6409,-465.4320,190.6927
-418.9213,17.9803,428.0354
-258.4536,135.6505,523.2950
-521.8949,283.7425,78.4582
-191.0729,-490.6455,286.0044
-481.7873,48.0612,490.1195
609.9859,-319.8580,15.9567
-607.1809,-10.3143,325.3799
-395.6800,422.3381,373.7875
-428.7070,134.8190,522.1915
-616.7382,205.9242,227.7841
432.4785,-532.2197,-66.0410
-257.1731,-573.1621,282.8500
678.3101,29.0764,117.0788
-359.8870,-130.9145,572.7130
-401.6175,-216.0866,516.3990
629.4849,279.9713,-4.7771
-685.5011,-14.9859,67.2514
591.8463,-151.3900,318.5360
-373.1349,397.6948,421.0453
-559.4639,-366.9415,164.3897
-357.5790,435.7444,396.1524
-201.9221,-628.2713,197.9288
-584.9077,-363.6724,17.2793
-552.9091,-408.8929,42.1136
-561.3538,-166.3785,363.1474
-509.0753,-449.2905,116.8625
-234.5094,-527.3646,376.2564
-641.9504,-155.4853,195.9743
-513.8883,179.0916,422.5251
-589.6455,264.7244,238.5825
-430.0977,283.5621,457.4850
668.4803,164.9374,24.8180
-562.9489,-159.9318,363.5893
-389.9429,-204.8375,529.7862
-496.9293,-459.3663,129.3513
-94.2367,-576.4791,365.3496
-562.2770,-355.3068,179.6958
-631.7184,137.9017,237.9171
-513.0609,219.9298,403.8440
-574.1253,-379.4994,32.4604
-160.7194,-556.9298,372.4135
-677.0645,-74.8966,103.2887
-484.5887,-485.7776,62.3694
-308.2588,-481.6478,384.3041
503.2618,-470.5381,4.4979
-482.9111,330.4520,363.7289
-507.7993,-404.3862,230.9012
-574.2758,147.7297,350.8374
-528.8995,441.5337,-4.2506
450.2487,521.5183,1.3241
-373.1321,49.2282,577.1119
-428.0711,539.7583,11.2143
-684.6928,-12.4614,75.8294
-438.8236,268.3640,458.3937
389.2288,568.5159,-1.3810
-499.2672,-181.7009,438.6665
-674.3569,-117.1000,79.0209
-270.9524,569.5999,277.2338
-301.8910,584.2900,205.3906
-513.9449,-78.3466,452.1525
-396.0519,-194.0004,529.3650
-568.5673,-7.4986,389.0971
-442.2020,311.2759,426.9506
680.8961,-19.1667,-103.6188
-389.5619,538.8708,180.5136
-323.7754,330.5653,510.5132
-515.7449,-266.8468,370.8500
-454.7570,336.2276,393.5467
630.6488,277.4681,-5.1006
649.9431,-74.7256,216.1566
-308.4723,-485.6806,379.0690
-461.1366,387.8075,334.2108
-671.2663,-75.6369,135.7168
631.8210,-274.8428,-2.3079
-208.3309,-408.1707,514.5256
-152.7995,-513.5877,433.1532
-606.0166,-17.1489,327.4145
-516.0327,-122.0703,439.9565
-676.9009,3.0819,128.6441
-362.7204,399.7015,428.2900
-425.9612,-540.3792,36.1766
-245.3769,-59.7128,641.0822
576.1436,-377.8710,5.8653
-236.8462,-451.9491,463.0436
-515.0309,29.6330,456.7594
-588.5454,119.4021,337.8187
-418.3070,-546.9251,25.6162
-341.2516,-476.7589,361.9571
580.8000,368.6513,-39.1641
-368.4457,-422.5415,400.5931
-400.8840,457.1925,324.0967
675.8034,127.3562,42.9676
-531.4779,-235.5764,369.8804
572.6878,-383.0383,9.4092
-514.2474,-287.3538,357.4322
-611.4596,142.1157,284.0852
-547.7057,19.0687,417.6596
-264.6717,-342.4982,536.1242
631.5651,-275.5064,3.4472
-632.6108,-266.5175,59.6935
-397.3968,-201.3750,525.6589
-609.0790,87.6723,310.0497
-469.4055,-219.3036,454.2686
391.7801,566.8261,3.6325
-415.8122,-213.7287,506.1793
-444.6282,176.1376,496.0630
-453.5776,-439.1122,276.1271
642.8980,-90.0848,231.0139
-524.6819,412.7246,170.7890
600.5432,231.8198,245.7847
-357.2127,327.9285,489.5566
586.3374,-223.3213,284.8524
527.8573,-442.9120,1.2639
-677.1601,-125.5809,-22.1630
-679.3117,-114.2541,-17.1014
604.9689,254.5069,209.8816
-406.3661,-207.8752,516.2043
-486.2288,-486.8886,36.5325
-507.3460,175.3884,432.0336
-330.1570,171.0765,580.1268
-564.2857,-394.7261,24.3405
-302.5410,-573.7987,232.4773
-243.7895,344.2332,544.8829
-596.7982,-344.1791,-14.1517
-456.6244,496.1081,142.1254
-611.6431,-237.0079,211.0669
-459.7005,84.2365,506.3716
-607.2575,-11.5755,325.4863
685.6210,68.2815,-9.9465
-554.0026,-144.3661,383.5105
675.2136,135.6631,22.9737
-409.9344,545.0030,98.8572
-445.1828,79.0531,520.0139
589.8941,164.8426,315.7621
-542.1033,65.7643,420.3016
397.2478,563.0664,2.1701
-489.9773,-12.2604,484.3823
-657.6856,60.2946,196.6433
-653.0555,-136.7352,172.2699
-663.9772,65.5071,172.3422
-510.2442,229.2638,402.4278
-553.1318,-376.4384,164.9346
-514.7168,-456.0719,43.9413
-676.8980,-128.3405,-14.3045
562.4390,315.6792,242.6456
-423.0025,-313.4121,444.6461
-444.8462,172.7811,497.1258
-298.7288,-279.1228,554.7345
-396.0355,-217.8280,520.1785
-683.4288,80.2814,-36.8765
673.5202,95.1309,-110.4830
425.5727,541.9071,-10.5340
-573.7423,376.0425,65.5691
-554.0514,261.1780,315.7557
-294.5018,-613.6099,107.8923
594.4160,-340.3484,75.6530
591.2669,353.2681,-22.2687
-458.2668,-235.3046,457.7283
562.4715,-398.1200,4.3299
-506.2610,464.8863,49.7392
669.3266,154.6669,54.5796
-620.7501,186.1398,234.3518
-329.0325,-159.5892,584.0967
-398.2803,184.7836,531.1591
-502.6670,-255.6866,396.0467
-491.9621,477.8174,67.5885
-449.0000,-446.0449,272.6691
-636.3649,-242.3394,105.9120
-278.4385,-607.8975,166.8555
-265.5756,-448.2173,451.0877
-441.1564,-104.7006,518.9704
-652.7659,136.8156,173.4651
-254.4099,-601.4629,220.0681
-388.6671,-222.1917,523.9091
-635.3274,-114.5264,241.1609
-332.6255,-105.6418,594.2383
-673.7510,-36.0726,140.2762
-516.9734,455.6902,2.8975
393.6579,565.5932,-7.8580
680.8923,-39.5086,98.7385
376.1137,573.7262,-65.5885
-652.3784,-198.2403,100.1409
-524.7712,-255.1357,366.6711
-468.1172,276.6619,423.3826
613.0968,311.2300,-46.6589
-331.0977,579.0320,173.2885
-580.6277,-307.8234,207.4863
675.2953,135.6954,22.3008
-435.7860,-216.3214,488.0891
-410.8897,477.2388,279.9083
-309.8667,-483.3883,381.1224
-102.1361,-544.5741,409.8087
-187.5253,-478.1594,459.4935
-646.3392,-74.0674,227.3690
-373.1037,454.5210,359.3654
-625.0414,166.9730,237.4568
-475.3003,-264.4607,423.1940
-459.9667,493.4284,141.0957
664.8477,-13.7303,180.9410
-487.9998,227.0969,430.3880
-432.7440,-318.5253,431.5391
-625.0259,166.8473,237.6157
-263.6100,-596.6962,222.3085
-216.9107,-521.3812,395.0586
-497.0514,-334.8268,340.2837
-496.6530,190.7612,438.0744
-374.7455,-95.5701,570.4348
-674.6493,-82.4419,114.0921
-295.7897,-176.9919,647.7085
697.3020,228.0716,-9.9519
-689.8199,247.9148,32.1766
666.5193,-197.8284,234.4611
-547.4558,345.8246,345.0423
-470.5537,329.6519,456.3624
-198.1593,-642.4640,293.8248
-234.2979,492.0148,491.3140
692.9609,241.1823,-1.2902
-603.8578,-178.7005,376.5487
-292.6271,-54.0965,670.6809
692.3597,213.2331,-116.3644
694.6847,-203.4362,119.9937
-307.0839,186.9107,639.6375
733.4398,-20.1777,-5.6796
-681.0235,255.9084,95.3543
-632.3241,288.5564,235.1194
-493.2052,127.5937,528.0624
-702.8496,169.5428,125.0585
-732.4554,-43.4690,1.7991
-500.3503,59.2916,533.4043
-360.6840,568.8589,291.0209
-366.6637,-621.1612,134.5607
686.7060,122.0925,227.8574
-606.9815,218.9652,349.3153
669.3343,300.3075,14.4416
-393.8050,86.4647,613.0609
-733.6327,-2.6040,-13.3773
-534.5016,434.2881,253.1901
-556.6672,36.6055,476.6393
-114.0162,-631.4405,355.9345
-554.8968,459.9865,137.5068
-469.1637,27.9809,563.4791
624.3174,385.4927,5.4740
-339.6480,618.1476,202.3368
-534.5519,460.3972,201.7369
-545.7897,372.2468,319.3102
722.3746,128.8037,0.6975
-48.3033,-296.8768,669.2914
-733.7520,-4.3605,-3.0090
-384.8887,54.0570,622.3823
-579.3970,360.1485,270.2110
-609.4045,250.9229,322.6240
-458.8454,-468.4185,329.3482
-599.8413,289.5751,307.8398
592.2869,-433.0126,11.2271
-354.2162,418.8019,487.4082
-248.1663,405.4214,558.9998
-642.6021,85.3614,343.8190
710.3303,183.3709,-15.5793
692.0064,149.0052,193.2995
-723.8164,-20.5768,118.7762
-121.5823,-649.1934,319.6982
650.4792,-339.5159,-7.1129
664.3624,-271.6966,152.4795
-167.8137,-479.8470,529.1804
467.6476,-565.2446,15.8534
-473.5282,-527.6967,189.0925
451.8275,571.6257,-86.8672
581.3817,346.3833,283.6625
-202.5464,-479.1581,517.5264
713.7838,-154.9612,70.3624
-364.6738,372.9627,516.1047
-387.3091,72.2691,619.0523
-251.0245,503.7665,470.8133
-548.3004,440.1621,209.9656
-526.5587,485.4348,159.8594
-406.3166,427.1558,436.9340
-593.0440,-155.4243,403.2485
-388.2894,-281.0937,555.5952
-577.0789,359.7958,275.6745
559.0801,-463.2355,-106.3789
544.7455,491.6460,-3.3704
-293.2969,-83.6385,667.4251
-605.9488,-130.8920,392.6432
-430.9711,-102.3885,585.0263
-317.3802,487.4728,447.3504
-213.3666,478.1702,514.1122
650.9404,219.0362,258.4331
-185.9729,-651.4833,281.9080
-348.6639,-539.8173,354.2878
222.3186,617.9841,327.3527
650.9048,221.6160,256.3181
-172.6358,-500.5061,508.1172
-599.3797,290.5300,307.9448
-721.6815,129.0425,31.9535
699.2639,204.4444,87.9673
-516.2435,418.5656,311.1290
-358.5113,270.4832,580.3575
-322.9968,-49.6227,657.0522
-525.9043,509.4501,48.9226
-637.5922,-19.8712,362.7574
-642.3113,-49.9610,351.3642
608.4914,147.6366,382.7018
-699.2021,70.0511,211.4921
-544.0378,26.0003,491.7993
-308.5613,-85.0093,660.3710
601.0452,407.7171,-105.0811
733.8078,-5.3906,5.3048
-589.1876,406.6164,161.4160
-706.4987,-104.0021,169.0514
652.2193,-65.2002,329.9919
-638.2750,307.4198,191.4012
-561.5035,-121.7365,456.5437
-610.3787,-9.1176,407.3000
-434.5421,-213.3572,551.5399
-532.4078,400.8843,307.2112
-419.7879,-596.3486,81.8078
-467.8665,-471.1111,312.5759
-396.3347,284.9022,547.9987
-537.4635,115.4298,486.1714
576.4489,451.9090,-45.1760
-674.3939,4.4977,289.3598
609.9636,89.3488,398.1494
-212.0689,431.9910,554.0528
-690.2989,-247.9647,23.8157
-409.4029,-360.7837,490.7083
-265.5082,-50.8023,682.2731
620.5448,391.7738,-3.6811
-457.9292,533.7889,209.6421
481.5613,553.7626,-5.1357
-456.8168,545.6273,179.4157
-476.4645,-526.0770,186.5679
-661.0388,15.4477,318.3953
-643.1482,147.1479,321.3953
-592.5348,-190.3638,388.9117
-659.3361,245.7226,208.5376
733.4183,-25.2394,-7.4179
-720.9362,24.4772,135.0832
697.8558,226.9314,-9.9564
-487.0464,293.2583,464.0978
657.9189,325.0417,9.6266
726.7678,-101.9306,-4.6132
-552.2302,435.8103,209.0812
-57.1625,-403.1641,610.5717
699.9112,-210.9202,65.1432
-453.2848,375.9626,437.9402
533.8763,502.3765,34.6655
-213.4667,-605.0610,356.2941
-585.8299,375.9234,232.5883
-638.2694,290.2618,216.7344
-292.8244,385.7647,551.4136
-396.8603,112.7426,606.9686
-476.1055,138.9904,540.9489
-598.6115,-418.5066,71.6717
-325.2191,267.2131,601.2082
-695.3563,-221.5016,77.7056
-283.5534,-500.7740,455.4626
-493.1847,132.6604,527.0665
604.1151,151.3501,388.2882
-442.7509,299.4318,502.9333
-566.2056,6.0561,466.9098
-432.2083,565.8892,177.7531
-575.1357,-247.2940,383.0135
-415.6796,-597.5681,93.5885
-421.8593,-402.2815,445.9158
690.7653,247.9498,1.9111
-336.1216,-652.4230,2.8758
-339.6487,395.6002,516.5096
-312.6912,-157.6590,644.9952
-561.7745,-472.1953,-9.6492
-667.4008,69.4496,297.3307
697.9016,226.9580,-8.8533
-420.4461,334.2026,500.1893
-618.8459,-354.2674,173.7302
696.2589,232.1230,-0.9345
709.2586,-180.3863,55.4307
-429.4344,494.4320,331.3374
-506.5157,491.2562,201.9199
-323.1980,187.7404,631.6320
-692.2278,134.3337,203.5748
-564.1803,-327.3402,336.4794
-579.1234,352.8044,280.7402
-368.5790,-349.7693,529.6082
-249.9573,567.5568,392.5248
