sample_index,redshift,scale_factor,ln_scale_factor,cosmic_time_from_a_min_Gyr,lookback_from_present_Gyr,H_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate
3152,48.659232145,0.0201372424986,-3.90518431772,0.0483274051283,13.7485800653,13334.8333039,198.076065486,39234.1277183,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,38672.9754494,560.468157668,0.684111138201,39234.1277183,0.985697343067,0.0142852202983,1.7436634328e-05,19337.855947,0.0201372424986,2.54873644654e-05,5.17093670246e-05,2.54873644654e-05
3153,48.4310686987,0.0202301917868,-3.90057914753,0.0486662605093,13.7482412099,13242.6039553,196.706087618,38693.2849062,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,38142.3623341,550.238460919,0.684111138201,38693.2849062,0.98576180406,0.0142205155818,1.76803582291e-05,19072.5493893,0.0202301917868,2.58436097844e-05,5.24286266593e-05,2.58436097844e-05
3154,48.2039535681,0.0203235701094,-3.89597397735,0.0490074758544,13.7478999946,13151.0144812,195.345614468,38159.909092,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,37619.0295036,540.195477178,0.684111138201,38159.909092,0.985825972829,0.0141560996877,1.79274834369e-05,18810.8829741,0.0203235701094,2.62048264519e-05,5.31578896901e-05,2.62048264519e-05
3155,47.9778819368,0.0204173794467,-3.89136880716,0.049351067548,13.7475564029,13060.0604202,193.994579766,37633.8969785,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,37102.8770688,530.335798548,0.684111138201,37633.8969785,0.985889850578,0.0140919713643,1.81780573665e-05,18552.8067567,0.0204173794467,2.65710837623e-05,5.38972952082e-05,2.65710837623e-05
3156,47.7528490103,0.0205116217883,-3.88676363697,0.0496970520883,13.7472104183,12969.7373423,192.652917708,37115.1467013,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,36593.8065109,520.656079334,0.684111138201,37115.1467013,0.985953438507,0.0140281293652,1.84321280933e-05,18298.2714777,0.0205116217883,2.69424519751e-05,5.46469842375e-05,2.69424519751e-05
3157,47.5288500162,0.0206062991327,-3.88215846679,0.0500454460878,13.7468620243,12880.0408486,191.320562954,36603.5578089,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,36091.7206628,511.153034907,0.684111138201,36603.5578089,0.986016737807,0.0139645724488,1.86897443624e-05,18047.2285537,0.0206062991327,2.73190023281e-05,5.54070997619e-05,2.73190023281e-05
3158,47.305880204,0.0207014134879,-3.8775532966,0.050396266274,13.7465112042,12790.9665713,189.997450621,36099.0312426,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,35596.5236909,501.823440589,0.684111138201,36099.0312426,0.986079749666,0.0139012993788,1.89509555978e-05,17799.6300677,0.0207014134879,2.77008070514e-05,5.61777867523e-05,2.77008070514e-05
3159,47.083934845,0.020796966871,-3.87294812642,0.0507495294907,13.7461579409,12702.510173,188.683516285,35601.4693178,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,35108.1210761,492.664130557,0.684111138201,35601.4693178,0.986142475264,0.0138383089237,1.9215811912e-05,17555.4287603,0.020796966871,2.80879393807e-05,5.6959192194e-05,2.80879393807e-05
3160,46.8630092323,0.0208929613085,-3.86834295623,0.0511052526983,13.7458022177,12614.6673469,187.378695972,35110.7757043,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,34626.4195964,483.671996774,0.684111138201,35110.7757043,0.986204915779,0.0137755998571,1.94843641155e-05,17314.5780205,0.0208929613085,2.84804735716e-05,5.77514651153e-05,2.84804735716e-05
3161,46.6430986805,0.0209893988362,-3.86373778604,0.0514634529749,13.7454440175,12527.4338166,186.082926159,34626.8554079,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,34151.3273088,474.843987929,0.684111138201,34626.8554079,0.986267072379,0.0137131709575,1.97566637266e-05,17077.0318767,0.0209893988362,2.8878484914e-05,5.85547566149e-05,2.8878484914e-05
3162,46.424198526,0.0210862814993,-3.85913261586,0.0518241475169,13.7450833229,12440.8053356,184.796143767,34149.6147513,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,33682.7535317,466.177108405,0.684111138201,34149.6147513,0.986328946228,0.0136510210086,2.00327629809e-05,16842.7449881,0.0210862814993,2.92820497459e-05,5.93692198917e-05,2.92820497459e-05
3163,46.2063041264,0.0211836113525,-3.85452744567,0.05218735364,13.7447201168,12354.7776871,183.518286163,33678.9613563,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,33220.6088279,457.66841726,0.684111138201,33678.9613563,0.986390538486,0.0135891487988,2.03127148419e-05,16611.6726362,0.0211836113525,2.96912454685e-05,6.0195010273e-05,2.96912454685e-05
3164,45.9894108605,0.0212813904598,-3.84992227549,0.0525530887801,13.7443543817,12269.3466841,182.249291152,33214.8041255,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,32764.8049872,449.31502723,0.684111138201,33214.8041255,0.986451850305,0.0135275531216,2.05965730105e-05,16383.7707159,0.0212813904598,3.01061505608e-05,6.10322852448e-05,3.01061505608e-05
3165,45.7735141287,0.021379620895,-3.8453171053,0.0529213704938,13.7439860999,12184.5081691,180.989096977,32757.0532244,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,32315.2550095,441.114103751,0.684111138201,32757.0532244,0.986512882833,0.0134662327752,2.08843919358e-05,16158.995727,0.021379620895,3.05268445945e-05,6.18812044812e-05,3.05268445945e-05
3166,45.5586093523,0.0214783047413,-3.84071193511,0.0532922164596,13.743615254,12100.2580135,179.737642312,32305.620064,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,31871.8730888,433.062863995,0.684111138201,32305.620064,0.98657363721,0.0134051865631,2.11762268251e-05,15937.3047667,0.0214783047413,3.09534082494e-05,6.27419298751e-05,3.09534082494e-05
3167,45.3446919736,0.0215774440915,-3.83610676493,0.0536656444783,13.743241826,12016.5921179,178.494866266,31860.4172832,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,31434.5745962,425.158575925,0.684111138201,31860.4172832,0.986634114573,0.0133444132933,2.14721336547e-05,15718.6555204,0.0215774440915,3.13859233288e-05,6.36146255689e-05,3.13859233288e-05
3168,45.131757456,0.0216770410482,-3.83150159474,0.0540416724745,13.742865798,11933.5064116,177.260708371,31421.3587323,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,31003.2760638,417.398557372,0.684111138201,31421.3587323,0.986694316052,0.0132839117789,2.17721691805e-05,15503.0062542,0.0216770410482,3.1824472775e-05,6.44994579857e-05,3.1824472775e-05
3169,44.9198012837,0.0217770977235,-3.82689642456,0.0544203184969,13.7424871519,11850.9968526,176.035108587,30988.3594553,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,30577.895169,409.780175119,0.684111138201,30988.3594553,0.986754242771,0.0132236808376,2.20763909489e-05,15290.3158068,0.0217770977235,3.2269140685e-05,6.5396595861e-05,3.2269140685e-05
3170,44.7088189615,0.0218776162395,-3.82229125437,0.0548016007192,13.7421058697,11769.0594271,174.818007294,30561.3356742,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,30158.350719,402.300844014,0.684111138201,30561.3356742,0.98681389585,0.0131637192923,2.23848573078e-05,15080.5435818,0.0218776162395,3.2720012327e-05,6.63062102747e-05,3.2720012327e-05
3171,44.498806015,0.0219785987278,-3.81768608418,0.0551855374414,13.741721933,11687.6901495,173.609345289,30140.2047718,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,29744.5626346,394.958026086,0.684111138201,30140.2047718,0.986873276402,0.0131040259705,2.26976274176e-05,14873.6495396,0.0219785987278,3.31771741564e-05,6.72284746836e-05,3.31771741564e-05
3172,44.2897579904,0.0220800473302,-3.813080914,0.0555721470902,13.7413353233,11606.8850624,172.409063789,29724.8852764,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,29336.4519356,387.749229689,0.684111138201,29724.8852764,0.986932385534,0.0130445997044,2.30147612628e-05,14669.5941901,0.0220800473302,3.36407138324e-05,6.81635649547e-05,3.36407138324e-05
3173,44.0816704541,0.022181964198,-3.80847574381,0.0559614482201,13.7409460222,11526.6402358,171.217104417,29315.2968451,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,28933.9407253,380.672008655,0.684111138201,29315.2968451,0.986991224349,0.0129854393311,2.33363196633e-05,14468.3385849,0.022181964198,3.41107202347e-05,6.91116593983e-05,3.41107202347e-05
3174,43.8745389933,0.0222843514927,-3.80387057363,0.0563534595142,13.7405540109,11446.9517677,170.033409212,28911.3602484,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,28536.9521758,373.723961462,0.684111138201,28911.3602484,0.987049793943,0.0129265436925,2.3662364286e-05,14269.8443102,0.0222843514927,3.45872834804e-05,7.0072938802e-05,3.45872834804e-05
3175,43.6683592151,0.0223872113857,-3.79926540344,0.0567481997854,13.7401592706,11367.815783,168.857920617,28512.997355,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,28145.4105135,366.902730422,0.684111138201,28512.997355,0.987108095407,0.0128679116353,2.39929576566e-05,14074.073479,0.0223872113857,3.50704949415e-05,7.10475864649e-05,3.50704949415e-05
3176,43.4631267469,0.0224905460584,-3.79466023325,0.0571456879766,13.7397617825,11289.2284343,167.690581477,28120.1311161,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,27759.2410041,360.206000881,0.684111138201,28120.1311161,0.987166129826,0.0128095420108,2.43281631717e-05,13880.9887243,0.0224905460584,3.55604472619e-05,7.20357882331e-05,3.55604472619e-05
3177,43.2588372363,0.0225943577022,-3.79005506307,0.0575459431624,13.7393615273,11211.1859007,166.531335041,27732.6855506,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,27378.369939,353.631500428,0.684111138201,27732.6855506,0.98722389828,0.012751433675,2.46680451106e-05,13690.5531918,0.0225943577022,3.60572343757e-05,7.30377325342e-05,3.60572343757e-05
3178,43.0554863507,0.0226986485188,-3.78544989288,0.0579489845494,13.7389584859,11133.6843886,165.380124955,27350.5857302,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,27002.7246209,347.176998132,0.684111138201,27350.5857302,0.987281401843,0.0126935854887,2.50126686481e-05,13502.7305327,0.0226986485188,3.65609515246e-05,7.40536104136e-05,3.65609515246e-05
3179,42.8530697775,0.02280342072,-3.7808447227,0.0583548314777,13.738552639,11056.7201306,164.23689526,26973.7577646,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,26632.2333497,340.84030378,0.684111138201,26973.7577646,0.987338641583,0.0126359963174,2.53620998665e-05,13317.4848971,0.02280342072,3.70716952762e-05,7.50836155706e-05,3.70716952762e-05
3180,42.651583224,0.0229086765277,-3.77623955251,0.0587635034212,13.738143967,10980.2893859,163.10159039,26602.1287877,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,26266.8254094,334.619267135,0.684111138201,26602.1287877,0.987395618563,0.0125786650311,2.57164057682e-05,13134.780927,0.0229086765277,3.75895635428e-05,7.61279443955e-05,3.75895635428e-05
3181,42.4510224172,0.0230144181741,-3.77163438232,0.0591750199888,13.7377324504,10904.3884399,161.974155168,26235.6269423,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,25906.4310539,328.511777204,0.684111138201,26235.6269423,0.987452333841,0.0125215905047,2.6075654289e-05,12954.5837492,0.0230144181741,3.81146555996e-05,7.71867960067e-05,3.81146555996e-05
3182,42.2513831035,0.0231206479018,-3.76702921214,0.0595894009256,13.7373180695,10829.0136041,160.854534804,25874.1813671,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,25550.9814944,322.515761528,0.684111138201,25874.1813671,0.987508788468,0.0124647716174,2.64399143105e-05,12776.8589695,0.0231206479018,3.86470721041e-05,7.82603722884e-05,3.86470721041e-05
3183,42.0526610492,0.0232273679636,-3.76242404195,0.0600066661134,13.7369008043,10754.1612158,159.742674894,25517.7221823,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,25200.4088857,316.629185472,0.684111138201,25517.7221823,0.987564983491,0.0124082072534,2.68092556739e-05,12601.5726651,0.0232273679636,3.9186915115e-05,7.93488779294e-05,3.9186915115e-05
3184,41.8548520397,0.0233345806228,-3.75781887177,0.0604268355719,13.7364806349,10679.8276381,158.638521413,25166.1804761,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,24854.6463135,310.850051537,0.684111138201,25166.1804761,0.98762091995,0.0123518963011,2.71837491927e-05,12428.691379,0.0233345806228,3.97342881118e-05,8.04525204615e-05,3.97342881118e-05
3185,41.6579518802,0.0234422881532,-3.75321370158,0.0608499294597,13.736057541,10606.0092594,157.542020716,24819.4882914,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,24513.6277816,305.176398684,0.684111138201,24819.4882914,0.987676598879,0.0122958376539,2.75634666665e-05,12258.1821131,0.0234422881532,4.02892960146e-05,8.15715102995e-05,4.02892960146e-05
3186,41.4619563946,0.023550492839,-3.74860853139,0.0612759680749,13.7356315024,10532.7024936,156.453119535,24477.5786122,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,24177.2881994,299.606301666,0.684111138201,24477.5786122,0.98773202131,0.0122400302094,2.79484808951e-05,12090.012322,0.023550492839,4.08520452042e-05,8.27060607806e-05,4.08520452042e-05
3187,41.2668614266,0.0236591969749,-3.74400336121,0.0617049718565,13.7352024986,10459.9037797,155.371764973,24140.3853508,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,23845.5633692,294.137870377,0.684111138201,24140.3853508,0.987787188264,0.01218447287,2.83388656917e-05,11924.1499069,0.0236591969749,4.14226435422e-05,8.38563882054e-05,4.14226435422e-05
3188,41.0726628384,0.0237684028662,-3.73939819102,0.0621369613853,13.734770509,10387.6095816,154.297904505,23807.8433347,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,23518.3899744,288.769249207,0.684111138201,23807.8433347,0.987842100762,0.0121291645424,2.87346958976e-05,11760.5632095,0.0237684028662,4.20012003918e-05,8.50227118785e-05,4.20012003918e-05
3189,40.8793565118,0.0238781128291,-3.73479302084,0.0625719573847,13.734335513,10315.8163879,153.231485976,23479.8882944,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,23195.7055668,283.498616416,0.684111138201,23479.8882944,0.987896759815,0.012074104138,2.91360473961e-05,11599.2210057,0.0238781128291,4.25878266385e-05,8.62052541507e-05,4.25878266385e-05
3190,40.686938347,0.0239883291902,-3.73018785065,0.0630099807217,13.7338974897,10244.5207121,152.172457593,23156.45685,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,22877.4485553,278.324183515,0.684111138201,23156.45685,0.98795116643,0.0120192905728,2.95429971275e-05,11440.0924999,0.0239883291902,4.31826347115e-05,8.7404240461e-05,4.31826347115e-05
3191,40.4954042634,0.0240990542869,-3.72558268046,0.063451052408,13.733456418,10173.719092,151.120767929,22837.4864995,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,22563.5581937,273.244194659,0.684111138201,22837.4864995,0.98800532161,0.0119647227669,2.99556231031e-05,11283.1473191,0.0240990542869,4.3785738605e-05,8.86198993792e-05,4.3785738605e-05
3192,40.304750199,0.0242102904674,-3.72097751028,0.0638951936011,13.7330122768,10103.4080894,150.076365916,22522.9156065,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,22253.9745693,268.256926049,0.684111138201,22522.9156065,0.98805922635,0.0119103996452,3.03740044209e-05,11128.3555069,0.0242102904674,4.43972538999e-05,8.98524626497e-05,4.43972538999e-05
3193,40.1149721105,0.0243220400907,-3.71637234009,0.0643424256049,13.7325650448,10033.5842905,149.039200843,22212.6833879,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,21948.6385914,263.360685349,0.684111138201,22212.6833879,0.988112881642,0.011856320137,3.07982212799e-05,10975.687518,0.0243220400907,4.50172977861e-05,9.11021652353e-05,4.50172977861e-05
3194,39.926065973,0.0244343055269,-3.71176716991,0.0647927698714,13.7321147006,9964.24430544,148.009222356,21906.7299025,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,21647.4919803,258.553811114,0.684111138201,21906.7299025,0.988166288469,0.0118024831759,3.12283549962e-05,10825.1142124,0.0244343055269,4.56459890847e-05,9.23692453617e-05,4.56459890847e-05
3195,39.7380277804,0.0245470891569,-3.70716199972,0.065246248001,13.7316612224,9895.38476789,146.986380454,21604.9960389,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,21350.4772555,253.834672221,0.684111138201,21604.9960389,0.988219447812,0.0117488877001,3.1664488018e-05,10676.60685,0.0245470891569,4.62834482706e-05,9.36539445632e-05,4.62834482706e-05
3196,39.5508535448,0.0246603933723,-3.70255682953,0.0657028817439,13.7312045887,9827.00233525,145.970625483,21307.423504,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,21057.5377255,249.20166732,0.684111138201,21307.423504,0.988272360644,0.011695532652,3.21067039416e-05,10530.137085,0.0246603933723,4.69297974959e-05,9.4956507728e-05,4.69297974959e-05
3197,39.3645392968,0.0247742205763,-3.69795165935,0.0661626930012,13.7307447774,9759.09368828,144.961908142,21013.954812,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,20768.6174766,244.653224289,0.684111138201,21013.954812,0.988325027934,0.0116424169785,3.25550875273e-05,10385.6769606,0.0247742205763,4.75851606128e-05,9.62771831449e-05,4.75851606128e-05
3198,39.1790810849,0.0248885731828,-3.69334648916,0.0666257038257,13.7302817666,9691.65553101,143.96017947,20724.5332729,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,20483.6613621,240.187799699,0.684111138201,20724.5332729,0.988377450644,0.0115895396309,3.30097247157e-05,10243.1989033,0.0248885731828,4.82496631971e-05,9.76162225507e-05,4.82496631971e-05
3199,38.9944749761,0.025003453617,-3.68874131898,0.0670919364233,13.729815534,9624.68459056,142.965390852,20439.1029815,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,20202.614992,235.803878293,0.684111138201,20439.1029815,0.988429629733,0.0115368995648,3.34707026439e-05,10102.6757183,0.025003453617,4.8923432573e-05,9.89738811776e-05,4.8923432573e-05
3200,38.8107170553,0.0251188643151,-3.68413614879,0.0675614131536,13.7293460573,9558.17761693,141.977494014,20157.6088064,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,19925.4247228,231.49997247,0.684111138201,20157.6088064,0.98848156615,0.0114844957402,3.39381096623e-05,9964.08058366,0.0251188643151,4.96065978365e-05,0.000100350417802,4.96065978365e-05
3201,38.6278034255,0.0252348077248,-3.6795309786,0.0680341565313,13.7288733139,9492.13138293,140.996441017,19879.9963795,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,19652.0376465,227.274621781,0.684111138201,19879.9963795,0.988533260843,0.0114323271214,3.44120353517e-05,9827.38704555,0.0252348077248,5.02992898803e-05,0.000101746094793,5.02992898803e-05
