sample_index,branch_local_index,branch,time_relative_to_bounce_Gyr,distance_to_bounce_Gyr,x_bounce_distance,scale_factor,ln_scale_factor,redshift_equivalent,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_classical_of_a,E_lqc_of_a,E2_lqc_of_a,rho_total_relative_to_rho_crit0,rho_over_rho_c,rho_c_relative_to_rho_crit0,lqc_correction_factor,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,effective_ricci_over_6H0sq,scale_factor_margin_component,density_to_bounce_margin_component,curvature_margin_component,boundary_margin_candidate,distance_from_bounce_log_a,is_exact_bounce
3236,1236,expansion,9.7334610730988228e-64,9.7334610730988228e-64,0.0021118464170468993,2.4683669323156343e-32,-72.779166204838717,4.0512615321008046e+31,2.2401337740120746e+60,2.2401337740120746e+60,1.5756364986420409e+61,3.3275022942234659e+58,1.1072271518062428e+117,2.4826303758529499e+122,0.99999554010471081,2.4826414481738492e+122,4.4598952891883314e-06,2.0998024024041386e+94,2.4826303758529403e+122,0.68411113820097691,8.4579743437752621e-29,0.99999999999999611,2.7555899776902509e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652386071628434e+122,2.4683669323156343e-32,4.4598952891883314e-06,2.0140019022598472e-123,2.0140019022598472e-123,1.1149763091964579e-06,no
3237,1237,expansion,9.8122603510409316e-64,9.8122603510409316e-64,0.0021289432361928672,2.4683669770574516e-32,-72.779166186712629,4.051261458667314e+31,2.2582690838651766e+60,2.2582690838651766e+60,1.5756364415217999e+61,3.3544405448952427e+58,1.1252271369237092e+117,2.48263019585148e+122,0.99999546760069702,2.4826414481738492e+122,4.5323993029811049e-06,2.0998022882205816e+94,2.4826301958515178e+122,0.68411113820097691,8.4579744970853464e-29,1.0000000000000153,2.7555901774824902e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652378871602968e+122,2.4683669770574516e-32,4.5323993029811049e-06,2.0140021943075861e-123,2.0140021943075861e-123,1.1331023894424827e-06,no
3238,1238,expansion,9.8916975709213603e-64,9.8916975709213603e-64,0.0021461784656051073,2.4683670225266517e-32,-72.77916616829188,4.0512613840399931e+31,2.2765512092420133e+60,2.2765512092420133e+60,1.5756363834729593e+61,3.3815968758431714e+58,1.1435197430712298e+117,2.4826300129237467e+122,0.99999539391799375,2.4826414481738492e+122,4.6060820062532315e-06,2.0998021721807129e+94,2.4826300129237684e+122,0.68411113820097691,8.4579746528876254e-29,1.0000000000000087,2.7555903805227588e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652371554526741e+122,2.4683670225266517e-32,4.6060820062532315e-06,2.0140024911032296e-123,2.0140024911032296e-123,1.151523151077197e-06,no
3239,1239,expansion,9.9717778975234033e-64,9.9717778975234033e-64,0.0021635532258079495,2.4683670687350433e-32,-72.779166149571651,4.0512613081994609e+31,2.294981338682177e+60,2.294981338682177e+60,1.5756363244804233e+61,3.4089730525279883e+58,1.1621097272861989e+117,2.4826298270221783e+122,0.9999953190374391,2.4826414481738492e+122,4.6809625608990046e-06,2.0998020542543957e+94,2.4826298270221853e+122,0.68411113820097691,8.4579748112227827e-29,1.0000000000000029,2.7555905868638605e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.965236411849825e+122,2.4683670687350433e-32,4.6809625608990046e-06,2.0140027927239113e-123,2.0140027927239113e-123,1.1702433782517757e-06,no
3240,1240,expansion,1.0052506537447296e-63,1.0052506537447296e-63,0.0021810686463971263,2.4683671156946322e-32,-72.779166130547097,4.0512612311260125e+31,2.3135606703495031e+60,2.3135606703495031e+60,1.57563626452885e+61,3.4365708547063119e+58,1.1810019239416869e+117,2.4826296380984286e+122,0.99999524293955966,2.4826414481738492e+122,4.7570604403412986e-06,2.0998019344109914e+94,2.4826296380984679e+122,0.68411113820097691,8.457974972132113e-29,1.0000000000000158,2.7555907965594584e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652356561584576e+122,2.4683671156946322e-32,4.7570604403412986e-06,2.014003099248038e-123,2.014003099248038e-123,1.1892679346086422e-06,no
3241,1241,expansion,1.0133888739449896e-63,1.0133888739449896e-63,0.0021987258661131923,2.4683671634176632e-32,-72.779166111213243,4.051261152799551e+31,2.3322904120397603e+60,2.3322904120397603e+60,1.5756362036026487e+61,3.464392076442067e+58,1.2002012459314578e+117,2.4826294461033672e+122,0.99999516560456569,2.4826414481738492e+122,4.8343954343055273e-06,2.0998018126192512e+94,2.4826294461033554e+122,0.68411113820097691,8.4579751356571294e-29,0.99999999999999523,2.7555910096640865e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652348881817927e+122,2.4683671634176632e-32,4.8343954343055273e-06,2.0140034107554325e-123,2.0140034107554325e-123,1.2086017808229508e-06,no
3242,1242,expansion,1.0215929794785971e-63,1.0215929794785971e-63,0.0022165260329156024,2.4683672119165023e-32,-72.779166091565102,4.0512610731997809e+31,2.3511717814117352e+60,2.3511717814117352e+60,1.5756361416859742e+61,3.4924385264497389e+58,1.2197126861030424e+117,2.4826292509870637e+122,0.99999508701234541,2.4826414481738492e+122,4.9129876545928042e-06,2.099801688847616e+94,2.4826292509870989e+122,0.68411113820097691,8.4579753018408205e-29,1.0000000000000142,2.755591226233166e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652341077204759e+122,2.4683672119165023e-32,4.9129876545928042e-06,2.0140037273269619e-123,2.0140037273269619e-123,1.2282499270850736e-06,no
3243,1243,expansion,1.0298635037551503e-63,1.0298635037551503e-63,0.0022344703040572847,2.4683672612037979e-32,-72.77916607159753,4.0512609923059425e+31,2.3702060059282814e+60,2.3702060059282814e+60,1.5756360787627251e+61,3.5207120280068074e+58,1.2395413184151805e+117,2.482629052698776e+122,0.99999500714246026,2.4826414481738492e+122,4.9928575397428787e-06,2.0998015630638085e+94,2.4826290526988135e+122,0.68411113820097691,8.4579754707260445e-29,1.0000000000000151,2.7555914463230198e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652333145712576e+122,2.4683672612037979e-32,4.9928575397428787e-06,2.0140040490450725e-123,2.0140040490450725e-123,1.2482174970493479e-06,no
3244,1244,expansion,1.0382009845031764e-63,1.0382009845031764e-63,0.0022525598461599398,2.4683673112923713e-32,-72.779166051305339,4.051260910096993e+31,2.3893943229936866e+60,2.3893943229936866e+60,1.575636014816537e+61,3.5492144191577916e+58,1.2596922993157582e+117,2.4826288511869386e+122,0.99999492597413941,2.4826414481738492e+122,5.0740258605852517e-06,2.0998014352351071e+94,2.4826288511869185e+122,0.68411113820097691,8.4579756423566791e-29,0.9999999999999919,2.7555916699908851e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652325085278499e+122,2.4683673112923713e-32,5.0740258605852517e-06,2.0140043759934451e-123,2.0140043759934451e-123,1.2685096852015374e-06,no
3245,1245,expansion,1.0466059638050963e-63,1.0466059638050963e-63,0.0022707958352898346,2.4683673621952064e-32,-72.779166030683271,4.0512608265516225e+31,2.4087379800169133e+60,2.4087379800169133e+60,1.5756359498307805e+61,3.5779475528081894e+58,1.280170869064611e+117,2.482628646399146e+122,0.99999484348627443,2.4826414481738492e+122,5.1565137255682458e-06,2.0998013053283776e+94,2.4826286463991786e+122,0.68411113820097691,8.4579758167777978e-29,1.0000000000000131,2.7555918972949311e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652316893809763e+122,2.4683673621952064e-32,5.1565137255682458e-06,2.0140047082569711e-123,2.0140047082569711e-123,1.289131751529746e-06,no
3246,1246,expansion,1.0550789881324211e-63,1.0550789881324211e-63,0.0022891794570342829,2.4683674139255887e-32,-72.779166009725941,4.0512607416480257e+31,2.4282382345588554e+60,2.4282382345588554e+60,1.5756358837885552e+61,3.6069132969432109e+58,1.3009823531665744e+117,2.4826284382821412e+122,0.99999475965741347,2.4826414481738492e+122,5.2403425865321651e-06,2.0998011733097144e+94,2.4826284382821467e+122,0.68411113820097691,8.4579759940342713e-29,1.0000000000000022,2.7555921282942714e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.96523085691723e+122,2.4683674139255887e-32,5.2403425865321651e-06,2.0140050459222182e-123,2.0140050459222182e-123,1.310089078367737e-06,no
3247,1247,expansion,1.063620608381314e-63,1.063620608381314e-63,0.0023077119065787514,2.4683674664969389e-32,-72.77916598842792,4.0512606553641761e+31,2.4478963543034687e+60,2.4478963543034687e+60,1.5756358166726858e+61,3.6361135345848973e+58,1.3221321636391476e+117,2.4826282267818017e+122,0.99999467446575618,2.4826414481738492e+122,5.3255342438163211e-06,2.0998010391448685e+94,2.4826282267818311e+122,0.68411113820097691,8.4579761741725341e-29,1.0000000000000118,2.7555923630489821e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652300109203887e+122,2.4683674664969389e-32,5.3255342438163211e-06,2.0140053890768962e-123,2.0140053890768962e-123,1.3313871028934341e-06,no
3248,1248,expansion,1.0722313799085089e-63,1.0722313799085089e-63,0.0023263943887845101,2.4683675199229585e-32,-72.779165966783651,4.0512605676775858e+31,2.4677136171913359e+60,2.4677136171913359e+60,1.5756357484657186e+61,3.6655501639905182e+58,1.3436258004730914e+117,2.4826280118431255e+122,0.99999458788914786,2.4826414481738492e+122,5.4121108521432149e-06,2.0998009027988723e+94,2.4826280118431086e+122,0.68411113820097691,8.4579763572391218e-29,0.99999999999999323,2.7555926016201139e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652291511702083e+122,2.4683675199229585e-32,5.4121108521432149e-06,2.0140057378103475e-123,2.0140057378103475e-123,1.3530313757485923e-06,no
3249,1249,expansion,1.0809118625673365e-63,1.0809118625673365e-63,0.0023452281182670077,2.4683675742175134e-32,-72.779165944787508,4.0512604785654977e+31,2.4876913115808574e+60,2.4876913115808574e+60,1.5756356791499155e+61,3.6952250988920038e+58,1.3654688531481419e+117,2.4826277934102153e+122,0.99999449990507328,2.4826414481738492e+122,5.5000949267247634e-06,2.0998007642363417e+94,2.482627793410198e+122,0.68411113820097691,8.4579765432819462e-29,0.99999999999999301,2.7555928440697123e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652282774433336e+122,2.4683675742175134e-32,5.5000949267247634e-06,2.0140060922131745e-123,2.0140060922131745e-123,1.3750275144094642e-06,no
3250,1250,expansion,1.0896626207441766e-63,1.0896626207441766e-63,0.0023642143194748198,2.4683676293947395e-32,-72.779165922433776,4.0512603880047105e+31,2.5078307361611871e+60,2.5078307361611871e+60,1.5756356087072499e+61,3.725140268366622e+58,1.3876670019006551e+117,2.4826275714262661e+122,0.99999441049065163,2.4826414481738492e+122,5.5895093483693259e-06,2.0998006234211999e+94,2.4826275714262298e+122,0.68411113820097691,8.4579767323492156e-29,0.99999999999998535,2.7555930904608298e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652273895124219e+122,2.4683676293947395e-32,5.5895093483693259e-06,2.0140064523775992e-123,2.0140064523775992e-123,1.3973812458192786e-06,no
3251,1251,expansion,1.0984842233951891e-63,1.0984842233951891e-63,0.0023833542267692577,2.4683676854689598e-32,-72.779165899716659,4.051260295971717e+31,2.5281332002234095e+60,2.5281332002234095e+60,1.5756355371194026e+61,3.7552976172397839e+58,1.41022601940468e+117,2.4826273458335486e+122,0.99999431962262975,2.4826414481738492e+122,5.6803773702540639e-06,2.0998004803168957e+94,2.4826273458335813e+122,0.68411113820097691,8.4579769244903812e-29,1.0000000000000131,2.7555933408575453e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652264871467753e+122,2.4683676854689598e-32,5.6803773702540639e-06,2.0140068183972033e-123,2.0140068183972033e-123,1.4200983721933865e-06,no
3252,1252,expansion,1.1073772440832959e-63,1.1073772440832959e-63,0.0024026490845046188,2.4683677424548113e-32,-72.779165876630202,4.0512602024424938e+31,2.5486000235835402e+60,2.5486000235835402e+60,1.5756354643677565e+61,3.7856991059706683e+58,1.4331517720947117e+117,2.4826271165733958e+122,0.99999422727737675,2.4826414481738492e+122,5.7727226232540119e-06,2.0998003348860749e+94,2.4826271165733694e+122,0.68411113820097691,8.4579771197548538e-29,0.99999999999998934,2.7555935953249787e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652255701112965e+122,2.4683677424548113e-32,5.7727226232540119e-06,2.0140071903673547e-123,2.0140071903673547e-123,1.4431848238657713e-06,no
3253,1253,expansion,1.1163422610155481e-63,1.1163422610155481e-63,0.0024221001471090909,2.4683678003670568e-32,-72.77916585316845,4.0512601073928113e+31,2.5692325367841404e+60,2.5692325367841404e+60,1.5756353904333916e+61,3.816346710951701e+58,1.4564502218191866e+117,2.4826268835861867e+122,0.9999941334308774,2.4826414481738492e+122,5.8665691226034156e-06,2.0998001870910627e+94,2.4826268835862007e+122,0.68411113820097691,8.4579773181940017e-29,1.0000000000000056,2.7555938539293084e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652246381679659e+122,2.4683678003670568e-32,5.8665691226034156e-06,2.014007568384606e-123,2.014007568384606e-123,1.4666465811294276e-06,no
3254,1254,expansion,1.1253798570806764e-63,1.1253798570806764e-63,0.002441708679166286,2.468367859220792e-32,-72.779165829325265,4.0512600107978938e+31,2.5900320811247163e+60,2.5900320811247163e+60,1.5756353152970809e+61,3.8472424245537124e+58,1.4801274273285929e+117,2.4826266468113311e+122,0.99999403805872611,2.4826414481738492e+122,5.9619412738909361e-06,2.099800036893335e+94,2.4826266468113468e+122,0.68411113820097691,8.4579775198590732e-29,1.0000000000000064,2.7555941167377891e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652236910741467e+122,2.468367859220792e-32,5.9619412738909361e-06,2.0140079525473827e-123,2.0140079525473827e-123,1.4904897597233773e-06,no
3255,1255,expansion,1.1344906198870432e-63,1.1344906198870432e-63,0.0024614759554975026,2.4683679190313136e-32,-72.779165805094465,4.0512599126326355e+31,2.6110000087692918e+60,2.6110000087692918e+60,1.5756352389392834e+61,3.878388255285721e+58,1.5041895458738221e+117,2.482626406187253e+122,0.9999939411361205,2.4826414481738492e+122,6.0588638794989436e-06,2.0997998842538545e+94,2.4826264061872677e+122,0.68411113820097691,8.4579777248026114e-29,1.000000000000006,2.7555943838187692e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652227285836184e+122,2.4683679190313136e-32,6.0588638794989436e-06,2.0140083429555646e-123,2.0140083429555646e-123,1.5147205568758739e-06,no
3256,1256,expansion,1.1436751418008579e-63,1.1436751418008579e-63,0.0024814032612445404,2.4683679798141819e-32,-72.779165780469754,4.0512598128714978e+31,2.6321376828079234e+60,2.6321376828079234e+60,1.5756351613401423e+61,3.9097862278863145e+58,1.5286428347769494e+117,2.4826261616513767e+122,0.99999384263785507,2.4826414481738492e+122,6.1573621449317884e-06,2.099799729132911e+94,2.4826261616513646e+122,0.68411113820097691,8.457977933077851e-29,0.99999999999999512,2.7555946552417074e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652217504460331e+122,2.4683679798141819e-32,6.1573621449317884e-06,2.0140087397107059e-123,2.0140087397107059e-123,1.5393452763953704e-06,no
3257,1257,expansion,1.1529340199847721e-63,1.1529340199847721e-63,0.0025014918919533235,2.4683680415851912e-32,-72.779165755444708,4.0512597114885585e+31,2.6534464773685799e+60,2.6534464773685799e+60,1.575635082479477e+61,3.9414383834898301e+58,1.5534936530846925e+117,2.4826259131401085e+122,0.99999374253831452,2.4826414481738492e+122,6.2574616854771392e-06,2.0997995714901978e+94,2.4826259131400967e+122,0.68411113820097691,8.4579781447390952e-29,0.99999999999999523,2.7555949310771925e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652207564071316e+122,2.4683680415851912e-32,6.2574616854771392e-06,2.0140091429159474e-123,2.0140091429159474e-123,1.564370316680092e-06,no
3258,1258,expansion,1.1622678564366424e-63,1.1622678564366424e-63,0.0025217431536580619,2.4683681043604147e-32,-72.779165730012835,4.0512596084574369e+31,2.674927777729566e+60,2.674927777729566e+60,1.5756350023367787e+61,3.9733467797933537e+58,1.5787484632494212e+117,2.4826256605888204e+122,0.99999364081146702,2.4826414481738492e+122,6.3591885329783437e-06,2.0997994112846951e+94,2.4826256605888009e+122,0.68411113820097691,8.4579783598412984e-29,0.99999999999999212,2.7555952113969604e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652197462083365e+122,2.4683681043604147e-32,6.3591885329783437e-06,2.0140095526761823e-123,2.0140095526761823e-123,1.5898021898138051e-06,no
3259,1259,expansion,1.1716772580287015e-63,1.1716772580287015e-63,0.0025421583629662097,2.4683681681561722e-32,-72.779165704167525,4.0512595037513486e+31,2.6965829803626305e+60,2.6965829803626305e+60,1.5756349208912054e+61,4.0055134911207494e+58,1.6044138327550335e+117,2.4826254039318347e+122,0.99999353743085762,2.4826414481738492e+122,6.4625691423847442e-06,2.0997992484747556e+94,2.482625403931823e+122,0.68411113820097691,8.4579785784404609e-29,0.99999999999999523,2.7555954962739133e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652187195869912e+122,2.4683681681561722e-32,6.4625691423847442e-06,2.0140099690979583e-123,2.0140099690979583e-123,1.6156475071329e-06,no
3260,1260,expansion,1.1811628365470952e-63,1.1811628365470952e-63,0.0025627388471440408,2.4683682329890548e-32,-72.779165677902043,4.0512593973430632e+31,2.7184134930251885e+60,2.7184134930251885e+60,1.5756348381215762e+61,4.0379406085596493e+58,1.6304964358255073e+117,2.4826251431024052e+122,0.99999343236960136,2.4826414481738492e+122,6.5676303986350604e-06,2.099799083018039e+94,2.4826251431024173e+122,0.68411113820097691,8.4579788005934364e-29,1.0000000000000049,2.7555957857821395e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652176762761184e+122,2.4683682329890548e-32,6.5676303986350604e-06,2.0140103922895755e-123,2.0140103922895755e-123,1.6419129898844753e-06,no
3261,1261,expansion,1.1907252087316684e-63,1.1907252087316684e-63,0.002583485944202948,2.4683682988759365e-32,-72.779165651209553,4.0512592892048857e+31,2.7404207348986376e+60,2.7404207348986376e+60,1.575634754006366e+61,4.0706302401669078e+58,1.6570030552161297e+117,2.4826248780327012e+122,0.99999332560037613,2.4826414481738492e+122,6.674399623873839e-06,2.0997989148714822e+94,2.4826248780326982e+122,0.68411113820097691,8.4579790263578584e-29,0.99999999999999878,2.7555960799969305e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652166160042928e+122,2.4683682988759365e-32,6.674399623873839e-06,2.0140108223611396e-123,2.0140108223611396e-123,1.6686054743333127e-06,no
