sample_index,trajectory_role,evolution_direction,redshift,scale_factor,ln_scale_factor,contraction_elapsed_time_Gyr,time_to_numerical_cutoff_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate,distance_to_cutoff_log_a
3145,classical_singular_approach,contraction,1949843.59976,5.12861383991e-07,-14.4832602349,13.7969074702,1.98809857466e-10,-2.45930464184e+12,2.45930464184e+12,36530594435.3,1.3344843298e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.34103327879e+18,1.33214329652e+21,0.684111138201,1.3344843298e+21,0.00175426059829,0.998245739402,5.12640817825e-22,1.1705166394e+18,5.12861383991e-07,7.49353122905e-22,8.54323609203e-19,7.49353122905e-22,3.93742050902
3146,classical_singular_approach,contraction,1958843.67351,5.10504999975e-07,-14.4878654051,13.7969074702,1.96987315348e-10,-2.48205030468e+12,2.48205030468e+12,36868459281.4,1.35928328978e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.37360029575e+18,1.35690968949e+21,0.684111138201,1.35928328978e+21,0.00174621457764,0.998253785422,5.03288124958e-22,1.18680014788e+18,5.10504999975e-07,7.35681816673e-22,8.42601849847e-19,7.35681816673e-22,3.93281533883
3147,classical_singular_approach,contraction,1967885.28971,5.08159442561e-07,-14.4924705753,13.7969074702,1.95180760443e-10,-2.50500638433e+12,2.50500638433e+12,37209449665.9,1.38454314444e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.40662036505e+18,1.38213652408e+21,0.684111138201,1.38454314444e+21,0.00173820539628,0.998261794604,4.941060457e-22,1.20331018253e+18,5.08159442561e-07,7.22259905019e-22,8.31040919059e-19,7.22259905019e-22,3.92821016865
3148,classical_singular_approach,contraction,1976968.64011,5.05824662003e-07,-14.4970757455,13.7969074702,1.93391969106e-10,-2.52817482755e+12,2.52817482755e+12,37553594506.1,1.41027246033e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.44009978927e+18,1.40783236054e+21,0.684111138201,1.41027246033e+21,0.00173023288614,0.998269767114,4.85091468099e-22,1.22004989464e+18,5.05824662003e-07,7.09082839047e-22,8.19638610188e-19,7.09082839047e-22,3.92360499846
3149,classical_singular_approach,contraction,1986093.91736,5.03500608788e-07,-14.5016809157,13.7969074702,1.9161916498e-10,-2.55155759909e+12,2.55155759909e+12,37900922986.5,1.43647996323e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.47404495868e+18,1.43400591827e+21,0.684111138201,1.43647996323e+21,0.00172229687988,0.99827770312,4.76241336958e-22,1.23702247934e+18,5.03500608788e-07,6.96146152817e-22,8.0839274686e-19,6.96146152817e-22,3.91899982828
3150,classical_singular_approach,contraction,1995261.31497,5.01187233627e-07,-14.5062860859,13.7969074702,1.89862348066e-10,-2.57515668191e+12,2.57515668191e+12,38251464561.8,1.46317454112e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.50846235243e+18,1.46066607877e+21,0.684111138201,1.46317454112e+21,0.00171439721095,0.998285602789,4.67552652794e-22,1.25423117621e+18,5.01187233627e-07,6.83445461834e-22,7.97301182561e-19,6.83445461834e-22,3.91439465809
3151,classical_singular_approach,contraction,2004471.02737,4.9888448746e-07,-14.510891256,13.7969074702,1.88121518363e-10,-2.59897407727e+12,2.59897407727e+12,38605248959.1,1.4903652472e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.54335853982e+18,1.48782188866e+21,0.684111138201,1.4903652472e+21,0.00170653371353,0.998293466286,4.59022470826e-22,1.27167926991e+18,4.9888448746e-07,6.70976461563e-22,7.86361800229e-19,6.70976461563e-22,3.9097894879
3152,classical_singular_approach,contraction,2013723.24986,4.9659232145e-07,-14.5154964262,13.7969074702,1.86396675872e-10,-2.623011805e+12,2.623011805e+12,38962306180.8,1.51806130293e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.57874018153e+18,1.51548256274e+21,0.684111138201,1.51806130293e+21,0.00169870622258,0.998301293777,4.50647899978e-22,1.28937009077e+18,4.9659232145e-07,6.5873492597e-22,7.7557251185e-19,6.5873492597e-22,3.90518431772
3153,classical_singular_approach,contraction,2023018.17868,4.94310686987e-07,-14.5201015964,13.7969074702,1.84687820592e-10,-2.64727190357e+12,2.64727190357e+12,39322666506.6,1.54627210119e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.61461403091e+18,1.54365748716e+21,0.684111138201,1.54627210119e+21,0.00169091457377,0.998309085426,4.42426101897e-22,1.30730701546e+18,4.94310686987e-07,6.46716706091e-22,7.64931258057e-19,6.46716706091e-22,3.90057914753
3154,classical_singular_approach,contraction,2032356.01094,4.92039535681e-07,-14.5247067666,13.7969074702,1.82994952524e-10,-2.67175643035e+12,2.67175643035e+12,39686360496.5,1.57500720946e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.65098693525e+18,1.57235622252e+21,0.684111138201,1.57500720946e+21,0.00168315860355,0.998316841396,4.34354289995e-22,1.32549346762e+18,4.92039535681e-07,6.34917728627e-22,7.5443600774e-19,6.34917728627e-22,3.89597397735
3155,classical_singular_approach,contraction,2041736.94467,4.89778819368e-07,-14.5293119368,13.7969074703,1.81318071668e-10,-2.69646746171e+12,2.69646746171e+12,40053418993.3,1.60427637305e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.68786583709e+18,1.60158850722e+21,0.684111138201,1.60427637305e+21,0.00167543814908,0.998324561851,4.26429728501e-22,1.34393291854e+18,4.89778819368e-07,6.23333994564e-22,7.44084757655e-19,6.23333994564e-22,3.89136880716
3156,classical_singular_approach,contraction,2051161.17883,4.87528490103e-07,-14.533917107,13.7969074703,1.79655401666e-10,-2.72140709327e+12,2.72140709327e+12,40423873125.1,1.63408951843e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.72525777556e+18,1.63136426066e+21,0.684111138201,1.63408951843e+21,0.0016677530483,0.998332246952,4.18649731538e-22,1.36262888778e+18,4.87528490103e-07,6.11961577821e-22,7.33875532046e-19,6.11961577821e-22,3.88676363697
3157,classical_singular_approach,contraction,2060628.91327,4.85288500162e-07,-14.5385222772,13.7969074703,1.78008718876e-10,-2.74657744001e+12,2.74657744001e+12,40797754307.9,1.66445675657e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.7631698877e+18,1.66169358668e+21,0.684111138201,1.66445675657e+21,0.00166010313983,0.99833989686,4.11011662214e-22,1.38158494385e+18,4.85288500162e-07,6.00796623915e-22,7.23806382264e-19,6.00796623915e-22,3.88215846679
3158,classical_singular_approach,contraction,2070140.34879,4.8305880204e-07,-14.5431274474,13.7969074703,1.76376246941e-10,-2.77198063649e+12,2.77198063649e+12,41175094248.7,1.69538838639e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.80160940987e+18,1.69258677698e+21,0.684111138201,1.69538838639e+21,0.00165248826308,0.998347511737,4.03512931723e-22,1.40080470493e+18,4.8305880204e-07,5.8983534866e-22,7.13875386396e-19,5.8983534866e-22,3.8775532966
3159,classical_singular_approach,contraction,2079695.6871,4.8083934845e-07,-14.5477326175,13.7969074703,1.74759762217e-10,-2.79761883702e+12,2.79761883702e+12,41555924947.5,1.72689489825e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.84058367905e+18,1.72405431457e+21,0.684111138201,1.72689489825e+21,0.00164490825813,0.998355091742,3.96150998475e-22,1.42029183953e+18,4.8083934845e-07,5.79074036883e-22,7.04080648899e-19,5.79074036883e-22,3.87294812642
3160,classical_singular_approach,contraction,2089295.13085,4.78630092323e-07,-14.5523377877,13.7969074703,1.73157488348e-10,-2.82349421583e+12,2.82349421583e+12,41940278700.7,1.75898697749e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.88010013433e+18,1.75610687736e+21,0.684111138201,1.75898697749e+21,0.00163736296584,0.998362637034,3.88923367231e-22,1.44005006716e+18,4.78630092323e-07,5.68509041168e-22,6.94420300239e-19,5.68509041168e-22,3.86834295623
3161,classical_singular_approach,contraction,2098938.88362,4.76430986805e-07,-14.5569429579,13.7969074703,1.71569425333e-10,-2.84960896728e+12,2.84960896728e+12,42328188103.1,1.79167550809e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.92016631826e+18,1.78875534178e+21,0.684111138201,1.79167550809e+21,0.00162985222774,0.998370147772,3.8182758826e-22,1.46008315913e+18,4.76430986805e-07,5.58136780618e-22,6.84892496532e-19,5.58136780618e-22,3.86373778604
3162,classical_singular_approach,contraction,2108627.14993,4.7424198526e-07,-14.5615481281,13.7969074703,1.69997349531e-10,-2.87596530604e+12,2.87596530604e+12,42719686051.6,1.82497157635e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.96078987833e+18,1.82201078647e+21,0.684111138201,1.82497157635e+21,0.00162237588612,0.998377624114,3.74861256508e-22,1.48039493916e+18,4.7424198526e-07,5.47953739642e-22,6.75495419192e-19,5.47953739642e-22,3.85913261586
3163,classical_singular_approach,contraction,2118360.13525,4.72063041264e-07,-14.5661532983,13.7969074703,1.68439484582e-10,-2.90256546725e+12,2.90256546725e+12,43114805747.1,1.85888647461e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.00197856841e+18,1.85588449604e+21,0.684111138201,1.85888647461e+21,0.00161493378397,0.998385066216,3.68022010782e-22,1.5009892842e+18,4.72063041264e-07,5.37956466766e-22,6.66227274587e-19,5.37956466766e-22,3.85452744567
3164,classical_singular_approach,contraction,2128138.04598,4.69894108605e-07,-14.5707584685,13.7969074703,1.66895830489e-10,-2.92941170675e+12,2.92941170675e+12,43513580697.7,1.89343170514e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.04374025025e+18,1.89038796489e+21,0.684111138201,1.89343170514e+21,0.00160752576498,0.998392474235,3.61307532954e-22,1.52187012512e+18,4.69894108605e-07,5.28141573465e-22,6.57086293693e-19,5.28141573465e-22,3.84992227549
3165,classical_singular_approach,contraction,2137961.0895,4.67735141287e-07,-14.5753636387,13.7969074703,1.6536638725e-10,-2.95650630124e+12,2.95650630124e+12,43916044721.9,1.92861898401e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.08608289495e+18,1.92553290112e+21,0.684111138201,1.92861898401e+21,0.00160015167357,0.998399848326,3.54715547172e-22,1.54304144748e+18,4.67735141287e-07,5.18505733009e-22,6.48070731759e-19,5.18505733009e-22,3.8453171053
3166,classical_singular_approach,contraction,2147829.47413,4.65586093523e-07,-14.5799688088,13.7969074703,1.63851154866e-10,-2.98385154848e+12,2.98385154848e+12,44322231950.5,1.96446024508e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.12901458452e+18,1.96133123049e+21,0.684111138201,1.96446024508e+21,0.00159281135485,0.998407188645,3.48243819092e-22,1.56450729226e+18,4.65586093523e-07,5.09045679344e-22,6.39178867972e-19,5.09045679344e-22,3.84071193511
3167,classical_singular_approach,contraction,2157743.40915,4.63446919736e-07,-14.584573979,13.7969074703,1.6234835698e-10,-3.01144976752e+12,3.01144976752e+12,44732176830.7,2.00096764401e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.17254351338e+18,1.9977951005e+21,0.684111138201,2.00096764401e+21,0.00158550465464,0.998414495345,3.41890155119e-22,1.58627175669e+18,4.63446919736e-07,4.99758205982e-22,6.3040900513e-19,4.99758205982e-22,3.83610676493
3168,classical_singular_approach,contraction,2167703.10482,4.6131757456e-07,-14.5891791492,13.7969074703,1.60859769949e-10,-3.03930329883e+12,3.03930329883e+12,45145914128.1,2.03815356246e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.21667798996e+18,2.03493688447e+21,0.684111138201,2.03815356246e+21,0.00157823141946,0.998421768581,3.35652401665e-22,1.60833899498e+18,4.6131757456e-07,4.90640164912e-22,6.21759469317e-19,4.90640164912e-22,3.83150159474
3169,classical_singular_approach,contraction,2177708.77235,4.59198012837e-07,-14.5937843194,13.7969074703,1.59385393772e-10,-3.06741450455e+12,3.06741450455e+12,45563478929.8,2.07603061219e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.26142643827e+18,2.07276918575e+21,0.684111138201,2.07603061219e+21,0.00157099149652,0.998429008503,3.29528444419e-22,1.63071321913e+18,4.59198012837e-07,4.8168846554e-22,6.13228609584e-19,4.8168846554e-22,3.82689642456
3170,classical_singular_approach,contraction,2187760.62395,4.57088189615e-07,-14.5983894896,13.7969074703,1.57923452093e-10,-3.09578576868e+12,3.09578576868e+12,45984906648.1,2.11461163943e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.3067973995e+18,2.11130484203e+21,0.684111138201,2.11461163943e+21,0.00156378473373,0.998436215266,3.23516207631e-22,1.65339869975e+18,4.57088189615e-07,4.72900073637e-22,6.04814797635e-19,4.72900073637e-22,3.82229125437
3171,classical_singular_approach,contraction,2197858.87278,4.5498806015e-07,-14.6029946598,13.7969074703,1.56475721269e-10,-3.12441949728e+12,3.12441949728e+12,46410233022.3,2.15390972918e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.35279953368e+18,2.15055692965e+21,0.684111138201,2.15390972918e+21,0.00155661097968,0.99844338902,3.1761365341e-22,1.67639976684e+18,4.5498806015e-07,4.64272010313e-22,5.96516427514e-19,4.64272010313e-22,3.81768608418
3172,classical_singular_approach,contraction,2208003.73302,4.52897579904e-07,-14.60759983,13.7969074703,1.55040424943e-10,-3.15331811865e+12,3.15331811865e+12,46839494122.8,2.19393820968e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.39944162129e+18,2.19053876806e+21,0.684111138201,2.19393820968e+21,0.00154947008365,0.998450529916,3.11818781031e-22,1.69972081065e+18,4.52897579904e-07,4.55801351007e-22,5.88331915299e-19,4.55801351007e-22,3.813080914
3173,classical_singular_approach,contraction,2218195.4198,4.50816704541e-07,-14.6122050001,13.7969074703,1.53619339471e-10,-3.18248408358e+12,3.18248408358e+12,47272726353.7,2.23471065691e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.44673256497e+18,2.23126392435e+21,0.684111138201,2.23471065691e+21,0.00154236189563,0.998457638104,3.06129626261e-22,1.72336628249e+18,4.50816704541e-07,4.474852245e-22,5.80259698801e-19,4.474852245e-22,3.80847574381
3174,classical_singular_approach,contraction,2228434.14927,4.48745389933e-07,-14.6168101703,13.7969074703,1.52210688498e-10,-3.21191986554e+12,3.21191986554e+12,47709966455.7,2.27624089921e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.49468139122e+18,2.27274621781e+21,0.684111138201,2.27624089921e+21,0.00153528626625,0.998464713734,3.00544260689e-22,1.74734069561e+18,4.48745389933e-07,4.39320811935e-22,5.72298237266e-19,4.39320811935e-22,3.80387057363
3175,classical_singular_approach,contraction,2238720.13857,4.46683592151e-07,-14.6214153405,13.7969074703,1.50814472022e-10,-3.24162796086e+12,3.24162796086e+12,48151251509.7,2.31854302195e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.54329725208e+18,2.3149997247e+21,0.684111138201,2.31854302195e+21,0.00152824304683,0.998471756953,2.95060791076e-22,1.77164862604e+18,4.46683592151e-07,4.31305345871e-22,5.64446011078e-19,4.31305345871e-22,3.79926540344
3176,classical_singular_approach,contraction,2249053.60584,4.44631267469e-07,-14.6260205107,13.7969074703,1.49432466401e-10,-3.27161088899e+12,3.27161088899e+12,48596618939.5,2.36163137235e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.59258942693e+18,2.35803878293e+21,0.684111138201,2.36163137235e+21,0.00152123208939,0.998478767911,2.89677358715e-22,1.79629471346e+18,4.44631267469e-07,4.23436109338e-22,5.56701521473e-19,4.23436109338e-22,3.79466023325
3177,classical_singular_approach,contraction,2259434.77022,4.42588372363e-07,-14.6306256809,13.7969074703,1.48062895278e-10,-3.30187119268e+12,3.30187119268e+12,49046106515.3,2.40552056431e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.64256732424e+18,2.40187799699e+21,0.684111138201,2.40552056431e+21,0.00151425324659,0.998485746753,2.84392138796e-22,1.82128366212e+18,4.42588372363e-07,4.15710434921e-22,5.49063290249e-19,4.15710434921e-22,3.79005506307
3178,classical_singular_approach,contraction,2269863.85188,4.40554863507e-07,-14.6352308511,13.7969074703,1.46705758652e-10,-3.33241143821e+12,3.33241143821e+12,49499752356.7,2.45022548337e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.69324048336e+18,2.44653224289e+21,0.684111138201,2.45022548337e+21,0.00150730637177,0.998492693628,2.79203339792e-22,1.84662024168e+18,4.40554863507e-07,4.08125703853e-22,5.41529859485e-19,4.08125703853e-22,3.78544989288
3179,classical_singular_approach,contraction,2280341.072,4.38530697775e-07,-14.6398360213,13.7969074703,1.45361056525e-10,-3.3632342156e+12,3.3632342156e+12,49957594935.9,2.49576129178e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.74461857634e+18,2.4920166732e+21,0.684111138201,2.49576129178e+21,0.00150039131895,0.998499608681,2.74109202853e-22,1.87230928817e+18,4.38530697775e-07,4.00679345134e-22,5.34099791267e-19,4.00679345134e-22,3.7808447227
3180,classical_singular_approach,contraction,2290866.65277,4.3651583224e-07,-14.6444411914,13.7969074703,1.44028788895e-10,-3.39434213885e+12,3.39434213885e+12,50419673081.2,2.54214343362e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.7967114098e+18,2.53834672221e+21,0.684111138201,2.54214343362e+21,0.00149350794278,0.998506492057,2.69108001206e-22,1.8983557049e+18,4.3651583224e-07,3.93368834652e-22,5.26771667407e-19,3.93368834652e-22,3.77623955251
3181,classical_singular_approach,contraction,2301440.81741,4.34510224172e-07,-14.6490463616,13.7969074703,1.42708955764e-10,-3.42573784612e+12,3.42573784612e+12,50886025980.3,2.58938764007e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.84952892675e+18,2.58553811114e+21,0.684111138201,2.58938764007e+21,0.0014866560986,0.998513343901,2.64198039573e-22,1.92476446337e+18,4.34510224172e-07,3.86191694332e-22,5.19544089175e-19,3.86191694332e-22,3.77163438232
3182,classical_singular_approach,contraction,2312063.79018,4.32513831035e-07,-14.6536515318,13.7969074703,1.41399780773e-10,-3.457424e+12,3.457424e+12,51356693183.1,2.6375099347e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.90308120855e+18,2.63360685349e+21,0.684111138201,2.6375099347e+21,0.0014798356424,0.998520164358,2.59377653597e-22,1.95154060428e+18,4.32513831035e-07,3.791454913e-22,5.12415677034e-19,3.791454913e-22,3.76702921214
3183,classical_singular_approach,contraction,2322735.79636,4.30526610492e-07,-14.658256702,13.7969074703,1.4010304028e-10,-3.48940328771e+12,3.48940328771e+12,51831714605.7,2.68652663896e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.95737847681e+18,2.68256926049e+21,0.684111138201,2.68652663896e+21,0.00147304643081,0.998526953569,2.54645209275e-22,1.9786892384e+18,4.30526610492e-07,3.72227837051e-22,5.05385070375e-19,3.72227837051e-22,3.76242404195
3184,classical_singular_approach,contraction,2333457.06228,4.28548520397e-07,-14.6628618722,13.7969074703,1.38818734285e-10,-3.52167842132e+12,3.52167842132e+12,52311130533.4,2.73645437769e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4.0124310953e+18,2.73244194659e+21,0.684111138201,2.73645437769e+21,0.00146628832113,0.998533711679,2.49999102408e-22,2.00621554765e+18,4.28548520397e-07,3.65436386645e-22,4.98450927255e-19,3.65436386645e-22,3.75781887177
